State, Region, County, District, District Name, Charter Status, Superintendent, Base Pay, FTE Pay, Enrollment, FTE
TX,12, MCLENNAN COUNTY,161910, MOODY ISD, TRADITIONAL ISD/CSD,"MARTEL, GARY L",134946,134946,666,1
TX,19, EL PASO COUNTY,71908, TORNILLO ISD, TRADITIONAL ISD/CSD,"VEGA BARRIO, ROSA I",134680,134680,914,1
TX,12, MCLENNAN COUNTY,161909, MCGREGOR ISD, TRADITIONAL ISD/CSD,"LENAMON, JAMES W",134608,134608,1478,1
TX,4, HARRIS COUNTY,101828, HOUSTON GATEWAY ACADEMY INC, OPEN ENROLLMENT CHARTER,"PENNING, FRANCISCO",134451,134451,2234,1
TX,17, CROSBY COUNTY,54903, RALLS ISD, TRADITIONAL ISD/CSD,"MAXWELL, NATHAN WILLIAM",134401,134401,462,1
TX,18, REAGAN COUNTY,192901, REAGAN COUNTY ISD, TRADITIONAL ISD/CSD,"FRYAR, ROBERT VERNON",134340,134340,837,1
TX,6, POLK COUNTY,187901, BIG SANDY ISD, TRADITIONAL ISD/CSD,"CARPENTER, ERIC H",134250,134250,496,1
TX,16, HANSFORD COUNTY,98904, SPEARMAN ISD, TRADITIONAL ISD/CSD,"GIST, DAN R",134237,134237,812,1
TX,8, BOWIE COUNTY,19906, REDWATER ISD, TRADITIONAL ISD/CSD,"BURNS, KELLY MARIE",134069,134069,1107,1
TX,9, MONTAGUE COUNTY,169902, NOCONA ISD, TRADITIONAL ISD/CSD,"WATERS, DAVID C",133875,133875,805,1
TX,11, ERATH COUNTY,72902, DUBLIN ISD, TRADITIONAL ISD/CSD,"SCHNEIDER, RODNEY W",133750,133750,1093,1
TX,16, HUTCHINSON COUNTY,117903, SANFORD-FRITCH ISD, TRADITIONAL ISD/CSD,"MCCLELLAN, JAMES EDWARD",133724,133724,685,1
TX,11, ERATH COUNTY,72908, HUCKABAY ISD, TRADITIONAL ISD/CSD,"ROBERTS, TROY L",133713,133713,284,1
TX,11, HOOD COUNTY,111902, LIPAN ISD, TRADITIONAL ISD/CSD,"CARTER, RALPH D",133500,133500,413,1
TX,3, KARNES COUNTY,128901, KARNES CITY ISD, TRADITIONAL ISD/CSD,"MADRIGAL, HECTOR",133500,133500,1315,1
TX,1, WILLACY COUNTY,245904, SAN PERLITA ISD, TRADITIONAL ISD/CSD,"PENA, ALBERT A",133500,133500,232,1
TX,1, WILLACY COUNTY,245902, LYFORD CISD, TRADITIONAL ISD/CSD,"BROWN, KRISTIN NICOLE",133168,133168,1449,1
TX,5, JASPER COUNTY,121904, JASPER ISD, TRADITIONAL ISD/CSD,"SEYBOLD, JOHN ALLEN",133000,133000,2234,1
TX,12, MILLS COUNTY,167901, GOLDTHWAITE ISD, TRADITIONAL ISD/CSD,"WRIGHT, RONNY R",132627,132627,515,1
TX,16, SWISHER COUNTY,219903, TULIA ISD, TRADITIONAL ISD/CSD,"GLOVER, TIMOTHY MAXIE",132600,132600,950,1
TX,18, BREWSTER COUNTY,22901, ALPINE ISD, TRADITIONAL ISD/CSD,"MC CUTCHEN, REBECCA NELL",132520,132520,974,1
TX,7, HARRISON COUNTY,102905, HARLETON ISD, TRADITIONAL ISD/CSD,"RATCLIFF, JAY MICHAEL",132500,132500,714,1
TX,7, WOOD COUNTY,250906, ALBA-GOLDEN ISD, TRADITIONAL ISD/CSD,"MCCLENDON, DAVID COLEMAN",132500,132500,861,1
TX,7, ANGELINA COUNTY,3905, DIBOLL ISD, TRADITIONAL ISD/CSD,"THOMAS, VICKI MOODY",132437,132437,1714,1
TX,11, ERATH COUNTY,72801, PREMIER HIGH SCHOOLS, OPEN ENROLLMENT CHARTER,"COOK, CHARLES S",132375,132375,6332,1
TX,11, WISE COUNTY,249901, ALVORD ISD, TRADITIONAL ISD/CSD,"BROWN, RANDY MARK",132374,132374,709,1
TX,12, NAVARRO COUNTY,175904, DAWSON ISD, TRADITIONAL ISD/CSD,"HENDERSON, STACY J",132340,132340,509,1
TX,13, LEE COUNTY,144902, LEXINGTON ISD, TRADITIONAL ISD/CSD,"KNOWLTON, TONYA KAY",132020,132020,1059,1
TX,13, BLANCO COUNTY,16901, JOHNSON CITY ISD, TRADITIONAL ISD/CSD,"KOLEK, RICHARD A",132000,132000,614,1
TX,3, COLORADO COUNTY,45903, RICE CISD, TRADITIONAL ISD/CSD,"HEFNER, WILLIAM ARTHUR",132000,132000,1289,1
TX,10, DALLAS COUNTY,57833, EDUCATION CENTER INTERNATIONAL ACA, OPEN ENROLLMENT CHARTER,"TOWNSEND, DONNA R",131900,131900,543,1
TX,11, WISE COUNTY,249904, CHICO ISD, TRADITIONAL ISD/CSD,"HIGGINS, WILLIAM SCOTT",131580,131580,588,1
TX,8, BOWIE COUNTY,19905, NEW BOSTON ISD, TRADITIONAL ISD/CSD,"BOBBITT, BRIAN E",131250,131250,1174,1
TX,15, MCCULLOCH COUNTY,160901, BRADY ISD, TRADITIONAL ISD/CSD,"MARTINEZ, HECTOR",131136,131136,991,1
TX,1, WEBB COUNTY,240801, TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO, OPEN ENROLLMENT CHARTER,"JOHNSON, FRANCES BERRONES",131073,131073,242,1
TX,17, HOCKLEY COUNTY,110906, SMYER ISD, TRADITIONAL ISD/CSD,"WADE, CHRISTOPHER LEE",131000,131000,412,1
TX,6, SAN JACINTO COUNTY,204901, COLDSPRING-OAKHURST CISD, TRADITIONAL ISD/CSD,"MOORE, LELAND RAY",131000,131000,1533,1
TX,20, MEDINA COUNTY,163904, HONDO ISD, TRADITIONAL ISD/CSD,"TRUELOCK, A'LANN",130936,130936,1823,1
TX,10, HUNT COUNTY,116915, BLAND ISD, TRADITIONAL ISD/CSD,"TIDWELL, RICHARD L",130737,130737,724,1
TX,11, PARKER COUNTY,184901, POOLVILLE ISD, TRADITIONAL ISD/CSD,"KIRBY, JEFFREY W",130550,130550,557,1
TX,7, SHELBY COUNTY,210905, TIMPSON ISD, TRADITIONAL ISD/CSD,"JOHNSON, MID",130549,130549,649,1
TX,14, NOLAN COUNTY,177903, BLACKWELL CISD, TRADITIONAL ISD/CSD,"GOTT, GEORGE A",130500,130500,168,1
TX,17, YOAKUM COUNTY,251902, PLAINS ISD, TRADITIONAL ISD/CSD,"MCLAIN, ROBERT H",130500,130500,431,1
TX,6, BURLESON COUNTY,26903, SNOOK ISD, TRADITIONAL ISD/CSD,"KRCHNAK, BRENDA JEAN",130127,130127,489,1
TX,6, BRAZOS COUNTY,21805, ARROW ACADEMY, OPEN ENROLLMENT CHARTER,"SANDERS, AUDREY N",130000,130000,691,1
TX,12, CORYELL COUNTY,50902, GATESVILLE ISD, TRADITIONAL ISD/CSD,"POLLARD, BARRETT L",130000,130000,2790,1
TX,11, DENTON COUNTY,61905, KRUM ISD, TRADITIONAL ISD/CSD,"DAVIS, MICKAL D",130000,130000,2101,1
TX,12, MCLENNAN COUNTY,161916, WEST ISD, TRADITIONAL ISD/CSD,"TRUITT, DAVID S",130000,130000,1264,1
TX,5, ORANGE COUNTY,181905, ORANGEFIELD ISD, TRADITIONAL ISD/CSD,"MCALPIN, DAVID SHAUN",130000,130000,1791,1
TX,18, PECOS COUNTY,186903, IRAAN-SHEFFIELD ISD, TRADITIONAL ISD/CSD,"CANTER, TRACY LYNN",130000,130000,338,1
TX,2, SAN PATRICIO COUNTY,205907, TAFT ISD, TRADITIONAL ISD/CSD,"TREVINO, RICARDO LICONA",130000,130000,940,1
TX,11, TARRANT COUNTY,220817, NEWMAN INTERNATIONAL ACADEMY OF AR, OPEN ENROLLMENT CHARTER,"GEORGE, SHEBA KULOTHUNGAN",130000,130000,3059,1
TX,8, BOWIE COUNTY,19902, HOOKS ISD, TRADITIONAL ISD/CSD,"MINTER, BYRON KEITH",129951,129951,844,1
TX,3, KARNES COUNTY,128902, KENEDY ISD, TRADITIONAL ISD/CSD,"BARRERA, DIANA LAURA",129780,129780,725,1
TX,11, PARKER COUNTY,184904, MILLSAP ISD, TRADITIONAL ISD/CSD,"LEE, DEANN",129636,129636,1029,1
TX,14, CALLAHAN COUNTY,30902, CLYDE CISD, TRADITIONAL ISD/CSD,"BERRY, KENNETH J",129600,129600,1397,1
TX,1, HIDALGO COUNTY,108915, MONTE ALTO ISD, TRADITIONAL ISD/CSD,"COBARRUBIAS, ROSALINDA",129500,129500,891,1
TX,11, COOKE COUNTY,49906, ERA ISD, TRADITIONAL ISD/CSD,"THOMPSON, JEREMY RAY",129314,129314,472,1
TX,8, LAMAR COUNTY,139912, PRAIRILAND ISD, TRADITIONAL ISD/CSD,"BALLARD, JEFFERY L",129030,129030,1036,1
TX,7, NACOGDOCHES COUNTY,174906, WODEN ISD, TRADITIONAL ISD/CSD,"TAYLOR, BRADY S",128816,128816,764,1
TX,14, SHACKELFORD COUNTY,209901, ALBANY ISD, TRADITIONAL ISD/CSD,"SCOTT, JONATHAN D",128772,128772,503,1
TX,8, LAMAR COUNTY,139911, NORTH LAMAR ISD, TRADITIONAL ISD/CSD,"STEWART, KELLI W",128750,128750,2361,1
TX,12, NAVARRO COUNTY,175910, MILDRED ISD, TRADITIONAL ISD/CSD,"BAKER, SHANNON R",128465,128465,755,1
TX,10, GRAYSON COUNTY,91909, WHITESBORO ISD, TRADITIONAL ISD/CSD,"HARPER, RYAN M",128460,128460,1596,1
TX,7, PANOLA COUNTY,183904, GARY ISD, TRADITIONAL ISD/CSD,"GREER, TODD D",128333,128333,472,1
TX,2, NUECES COUNTY,178905, DRISCOLL ISD, TRADITIONAL ISD/CSD,"GARCIA, CYNTHIA M",128229,128229,289,1
TX,6, ROBERTSON COUNTY,198902, CALVERT ISD, TRADITIONAL ISD/CSD,"HURST, THYRUN L",128100,128100,143,1
TX,10, HUNT COUNTY,116906, LONE OAK ISD, TRADITIONAL ISD/CSD,"CAMPBELL, LANCE W",128000,128000,967,1
TX,14, JONES COUNTY,127906, STAMFORD ISD, TRADITIONAL ISD/CSD,"BREWER, WILL PATRICK",127798,127798,595,1
TX,20, COMAL COUNTY,46802, TRINITY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"RAGLAND, KELLIE M",127752,127752,400,1
TX,7, RUSK COUNTY,201913, CARLISLE ISD, TRADITIONAL ISD/CSD,"PAYNE, MICHAEL R",127629,127629,612,1
TX,6, GRIMES COUNTY,93901, ANDERSON-SHIRO CISD, TRADITIONAL ISD/CSD,"BEENE, SCOTT EVERETT",127350,127350,887,1
TX,17, CROSBY COUNTY,54901, CROSBYTON CISD, TRADITIONAL ISD/CSD,"MASON, SHAWN W",127260,127260,316,1
TX,19, EL PASO COUNTY,71907, CANUTILLO ISD, TRADITIONAL ISD/CSD,"PIEKARSKI, MARTHA E",127169,127169,6035,1
TX,20, MEDINA COUNTY,163902, D'HANIS ISD, TRADITIONAL ISD/CSD,"PATTERSON, GARY H",127125,164521,315,0.77
TX,18, CULBERSON COUNTY,55901, CULBERSON COUNTY-ALLAMOORE ISD, TRADITIONAL ISD/CSD,"BAUGH, KENNETH R",127000,127000,387,1
TX,12, BELL COUNTY,14907, ROGERS ISD, TRADITIONAL ISD/CSD,"CRAIG, JOSEPH L",126993,126993,892,1
TX,17, LAMB COUNTY,140901, AMHERST ISD, TRADITIONAL ISD/CSD,"RODGERS, JOEL W",126873,126873,133,1
TX,8, RED RIVER COUNTY,194904, CLARKSVILLE ISD, TRADITIONAL ISD/CSD,"WARD, KERMIT D",126770,126770,481,1
TX,3, DEWITT COUNTY,62903, YOAKUM ISD, TRADITIONAL ISD/CSD,"KELLEY, THOMAS B",126696,126696,1495,1
TX,17, HALE COUNTY,95901, ABERNATHY ISD, TRADITIONAL ISD/CSD,"WALDRIP, AARON MARK",126690,126690,810,1
TX,13, FAYETTE COUNTY,75906, FAYETTEVILLE ISD, TRADITIONAL ISD/CSD,"HARVEY, JEFF W",126541,126541,274,1
TX,8, BOWIE COUNTY,19909, SIMMS ISD, TRADITIONAL ISD/CSD,"BURKS, BILLY REX",126292,126292,483,1
TX,4, HARRIS COUNTY,101804, GEORGE I SANCHEZ CHARTER, OPEN ENROLLMENT CHARTER,"RODRIGUEZ, MARIA MARGARET",126234,126234,993,1
TX,7, SAN AUGUSTINE COUNTY,203901, SAN AUGUSTINE ISD, TRADITIONAL ISD/CSD,"LIEPMAN, MARGARET VIRGINIA",126200,126200,687,1
TX,14, HASKELL COUNTY,104901, HASKELL CISD, TRADITIONAL ISD/CSD,"ALCORN, BILLY D",126041,126041,550,1
TX,10, FANNIN COUNTY,74909, LEONARD ISD, TRADITIONAL ISD/CSD,"MAXWELL, MICHAEL BRADLEY",126000,126000,831,1
TX,9, MONTAGUE COUNTY,169901, BOWIE ISD, TRADITIONAL ISD/CSD,"ENLOW, JULIUS BLAKE",125943,125943,1693,1
TX,6, TRINITY COUNTY,228901, GROVETON ISD, TRADITIONAL ISD/CSD,"HAMILTON, DON P",125600,125600,762,1
TX,10, DALLAS COUNTY,57847, VILLAGE TECH SCHOOLS, OPEN ENROLLMENT CHARTER,"WILLIAMS, DAVID LOUIS",125500,125500,1203,1
TX,11, HOOD COUNTY,111903, TOLAR ISD, TRADITIONAL ISD/CSD,"STILWELL, TRAVIS W",125430,125430,806,1
TX,12, LIMESTONE COUNTY,147901, COOLIDGE ISD, TRADITIONAL ISD/CSD,"LOWRY, ROBERT DALE",125292,125292,309,1
TX,15, SUTTON COUNTY,218901, SONORA ISD, TRADITIONAL ISD/CSD,"ASCHENBECK, ROSS BRANDT",125100,125100,699,1
TX,2, SAN PATRICIO COUNTY,205905, ODEM-EDROY ISD, TRADITIONAL ISD/CSD,"CARR, YOLANDA L",125030,125030,846,1
TX,7, ANDERSON COUNTY,1904, FRANKSTON ISD, TRADITIONAL ISD/CSD,"COOK, PAIGE NICOLE",125000,125000,769,1
TX,16, CHILDRESS COUNTY,38901, CHILDRESS ISD, TRADITIONAL ISD/CSD,"TAYLOR, CARL LEWIS",125000,125000,997,1
TX,14, COMANCHE COUNTY,47901, COMANCHE ISD, TRADITIONAL ISD/CSD,"WORRELL, DARON WAYNE",125000,125000,1318,1
TX,10, DALLAS COUNTY,57850, PIONEER TECHNOLOGY & ARTS ACADEMY, OPEN ENROLLMENT CHARTER,"PANDEY, SHUBHAM",125000,125000,1709,1
TX,10, ELLIS COUNTY,70909, MILFORD ISD, TRADITIONAL ISD/CSD,"ORNDORFF, VERNON R",125000,125000,245,1
TX,13, HAYS COUNTY,105803, KI CHARTER ACADEMY, OPEN ENROLLMENT CHARTER,"LAGER, JEROME",125000,125000,276,1
TX,17, HOCKLEY COUNTY,110905, ROPES ISD, TRADITIONAL ISD/CSD,"WILLMON, JOEL DAVID",125000,125000,475,1
TX,8, HOPKINS COUNTY,112908, COMO-PICKTON CISD, TRADITIONAL ISD/CSD,"BOWER, GREGORY M",125000,125000,709,1
TX,6, MADISON COUNTY,154903, NORTH ZULCH ISD, TRADITIONAL ISD/CSD,"ANDRUS, JOHN ALAN",125000,125000,300,1
TX,20, MEDINA COUNTY,163901, DEVINE ISD, TRADITIONAL ISD/CSD,"GRANDJEAN, TODD",125000,125000,1984,1
TX,14, STEPHENS COUNTY,215901, BRECKENRIDGE ISD, TRADITIONAL ISD/CSD,"ALLEN, BRYAN W",125000,125000,1402,1
TX,8, TITUS COUNTY,225907, HARTS BLUFF ISD, TRADITIONAL ISD/CSD,"RICE, BOBBY GLENN",125000,125000,700,1
TX,20, WILSON COUNTY,247904, POTH ISD, TRADITIONAL ISD/CSD,"RENKEN, PAULA SUE",125000,125000,846,1
TX,14, TAYLOR COUNTY,221801, TEXAS COLLEGE PREPARATORY ACADEMIE, OPEN ENROLLMENT CHARTER,"COOK, CHARLES S",124875,124875,15671,1
TX,12, MCLENNAN COUNTY,161918, AXTELL ISD, TRADITIONAL ISD/CSD,"PROCTOR, LARRY LESTER",124848,124848,772,1
TX,8, CASS COUNTY,34909, BLOOMBURG ISD, TRADITIONAL ISD/CSD,"STROMAN, BRIAN PAUL",124831,124831,250,1
TX,20, BEXAR COUNTY,15828, HARMONY SCIENCE ACAD (SAN ANTONIO), OPEN ENROLLMENT CHARTER,"YASAR, BILGEHAN MUHARREM",124800,124800,4436,1
TX,12, MCLENNAN COUNTY,161807, HARMONY SCIENCE ACAD (WACO), OPEN ENROLLMENT CHARTER,"KARAN, HARUN",124800,124800,10074,1
TX,8, TITUS COUNTY,225906, CHAPEL HILL ISD, TRADITIONAL ISD/CSD,"LEVESQUE, MARC P",124587,124587,992,1
TX,4, HARRIS COUNTY,101873, YELLOWSTONE COLLEGE PREPARATORY, OPEN ENROLLMENT CHARTER,"DOLIBOIS, RYAN",124531,124531,230,1
TX,7, HARRISON COUNTY,102906, ELYSIAN FIELDS ISD, TRADITIONAL ISD/CSD,"CHAPMAN, MAYNARD J",124000,124000,846,1
TX,10, GRAYSON COUNTY,91901, BELLS ISD, TRADITIONAL ISD/CSD,"MEEK, TRICIA N",123600,123600,868,1
TX,18, WARD COUNTY,238902, MONAHANS-WICKETT-PYOTE ISD, TRADITIONAL ISD/CSD,"SMITH, CHAD ALBERT",123600,123600,2103,1
TX,9, WICHITA COUNTY,243902, ELECTRA ISD, TRADITIONAL ISD/CSD,"WEST, TEDDY WAYNE",123600,123600,441,1
TX,3, COLORADO COUNTY,45902, COLUMBUS ISD, TRADITIONAL ISD/CSD,"CONNOR, JAMES P",123451,123451,1536,1
TX,7, SHELBY COUNTY,210904, TENAHA ISD, TRADITIONAL ISD/CSD,"TYNER, SCOTT D",123378,123378,500,1
TX,6, LEON COUNTY,145901, BUFFALO ISD, TRADITIONAL ISD/CSD,"FREEMAN, LACY G",123169,123169,947,1
TX,4, HARRIS COUNTY,101846, HARMONY SCIENCE ACADEMY, OPEN ENROLLMENT CHARTER,"COSKUNER, RAMAZAN",123060,123060,3677,1
TX,7, RUSK COUNTY,201908, OVERTON ISD, TRADITIONAL ISD/CSD,"DUBOSE, STEPHEN E",123060,123060,477,1
TX,7, SMITH COUNTY,212910, WINONA ISD, TRADITIONAL ISD/CSD,"MILLER, DAMENION DARRELL",123000,123000,1053,1
TX,10, DALLAS COUNTY,57839, LA ACADEMIA DE ESTRELLAS, OPEN ENROLLMENT CHARTER,"MANTEI, LORRAINE ESTHER",122980,122980,1017,1
TX,2, BEE COUNTY,13903, PETTUS ISD, TRADITIONAL ISD/CSD,"HOMANN, MICHAEL E",122692,122692,374,1
TX,2, DUVAL COUNTY,66901, BENAVIDES ISD, TRADITIONAL ISD/CSD,"MARTINEZ-CHAPA, MARISA",122618,122618,255,1
TX,17, LUBBOCK COUNTY,152908, ROOSEVELT ISD, TRADITIONAL ISD/CSD,"GRIMES, DALLAS P",122534,122534,1014,1
TX,17, KENT COUNTY,132902, JAYTON-GIRARD ISD, TRADITIONAL ISD/CSD,"OVERBO, TRYGVE MARTIN",122476,122476,176,1
TX,7, NACOGDOCHES COUNTY,174902, CUSHING ISD, TRADITIONAL ISD/CSD,"DAVIS, MICHAEL SHANE",122386,122386,576,1
TX,11, PALO PINTO COUNTY,182902, GRAFORD ISD, TRADITIONAL ISD/CSD,"HOLT, DENNIS GARLAND",122320,122320,316,1
TX,20, ATASCOSA COUNTY,7901, CHARLOTTE ISD, TRADITIONAL ISD/CSD,"SOTELO, MARIO",122000,122000,419,1
TX,8, BOWIE COUNTY,19901, DEKALB ISD, TRADITIONAL ISD/CSD,"BOOTH, JOHN B",121964,121964,759,1
TX,17, TERRY COUNTY,223902, MEADOW ISD, TRADITIONAL ISD/CSD,"DOVER, DARRIAN LYNN",121868,121868,265,1
TX,9, JACK COUNTY,119901, BRYSON ISD, TRADITIONAL ISD/CSD,"LONDON, GREG",121680,121680,260,1
TX,15, TOM GREEN COUNTY,226901, CHRISTOVAL ISD, TRADITIONAL ISD/CSD,"WALKER, DAVID RAY",121540,121540,566,1
TX,3, LAVACA COUNTY,143901, HALLETTSVILLE ISD, TRADITIONAL ISD/CSD,"BLUDAU, JO ANN",121500,121500,1116,1
TX,15, STERLING COUNTY,216901, STERLING CITY ISD, TRADITIONAL ISD/CSD,"RAUCH, ROBERT J",121496,121496,338,1
TX,16, COLLINGSWORTH COUNTY,44902, WELLINGTON ISD, TRADITIONAL ISD/CSD,"ASHMORE, KURT A",121420,121420,542,1
TX,4, HARRIS COUNTY,101858, HARMONY SCHOOL OF EXCELLENCE, OPEN ENROLLMENT CHARTER,"CAVUSOGLU, EMIN",121320,121320,5987,1
TX,7, SMITH COUNTY,212804, UT TYLER UNIVERSITY ACADEMY, OPEN ENROLLMENT CHARTER,"SIMMONS, JO ANN",121278,121278,827,1
TX,2, NUECES COUNTY,178908, PORT ARANSAS ISD, TRADITIONAL ISD/CSD,"MCKINNEY, SHARON DENISE",121200,121200,503,1
TX,7, RAINS COUNTY,190903, RAINS ISD, TRADITIONAL ISD/CSD,"JOHNSON, JENNIFER LUCILLE",121200,121200,1709,1
TX,7, ANDERSON COUNTY,1903, ELKHART ISD, TRADITIONAL ISD/CSD,"SMITH, LAMONT",121000,121000,1200,1
TX,1, WILLACY COUNTY,245901, LASARA ISD, TRADITIONAL ISD/CSD,"SALAZAR, ALEJOS",120800,120800,313,1
TX,7, HENDERSON COUNTY,107906, MALAKOFF ISD, TRADITIONAL ISD/CSD,"LAYTON, DONALD E",120750,120750,1361,1
TX,18, MARTIN COUNTY,156905, GRADY ISD, TRADITIONAL ISD/CSD,"GONZALES, LEANDRO",120738,120738,226,1
TX,6, WASHINGTON COUNTY,239903, BURTON ISD, TRADITIONAL ISD/CSD,"DAVIS KENNEDY, EDNA Y",120637,120637,481,1
TX,17, HALE COUNTY,95903, HALE CENTER ISD, TRADITIONAL ISD/CSD,"PYBURN, STEVEN GLEN",120462,120462,618,1
TX,7, UPSHUR COUNTY,230905, HARMONY ISD, TRADITIONAL ISD/CSD,"GLENN, DENNIS",120461,120461,1025,1
TX,9, MONTAGUE COUNTY,169911, SAINT JO ISD, TRADITIONAL ISD/CSD,"ELDRIDGE, CURTIS ALAN",120374,120374,319,1
TX,15, KIMBLE COUNTY,134901, JUNCTION ISD, TRADITIONAL ISD/CSD,"CARTER, MICHAEL RAY",120204,120204,599,1
TX,14, MITCHELL COUNTY,168903, WESTBROOK ISD, TRADITIONAL ISD/CSD,"BURLESON, STERLING TODD",120078,120078,227,1
TX,6, HOUSTON COUNTY,113902, GRAPELAND ISD, TRADITIONAL ISD/CSD,"JACKSON, DONALD E",120065,120065,605,1
TX,17, FLOYD COUNTY,77902, LOCKNEY ISD, TRADITIONAL ISD/CSD,"BAUM, JAMES P",120002,120002,456,1
TX,4, BRAZORIA COUNTY,20904, DANBURY ISD, TRADITIONAL ISD/CSD,"SANDLIN, NANCY D",120000,120000,759,1
TX,8, CASS COUNTY,34907, QUEEN CITY ISD, TRADITIONAL ISD/CSD,"WILLIAMS, CHARLOTTE DENESE",120000,120000,959,1
TX,2, DUVAL COUNTY,66903, FREER ISD, TRADITIONAL ISD/CSD,"CANTU, CONRAD",120000,120000,783,1
TX,14, EASTLAND COUNTY,67902, CISCO ISD, TRADITIONAL ISD/CSD,"STEELE, RYAN DAVID",120000,120000,839,1
TX,19, EL PASO COUNTY,71906, ANTHONY ISD, TRADITIONAL ISD/CSD,"TRONCOSO, OSCAR ADRIAN",120000,120000,787,1
TX,13, FAYETTE COUNTY,75903, SCHULENBURG ISD, TRADITIONAL ISD/CSD,"LIMBAUGH, DUANE A",120000,120000,696,1
TX,9, FOARD COUNTY,78901, CROWELL ISD, TRADITIONAL ISD/CSD,"RHODES, DONALD PAUL",120000,120000,202,1
TX,1, HIDALGO COUNTY,108914, LA VILLA ISD, TRADITIONAL ISD/CSD,"MUNOZ, ROBERTO",120000,120000,597,1
TX,15, IRION COUNTY,118902, IRION COUNTY ISD, TRADITIONAL ISD/CSD,"DESPAIN, RAYMOND EARL",120000,120000,323,1
TX,14, JONES COUNTY,127904, HAWLEY ISD, TRADITIONAL ISD/CSD,"MCBRAYER, CASSIDY DEEANN",120000,120000,780,1
TX,2, LIVE OAK COUNTY,149902, THREE RIVERS ISD, TRADITIONAL ISD/CSD,"DRAGON, LESLIE JOHN",120000,120000,570,1
TX,12, MILLS COUNTY,167902, MULLIN ISD, TRADITIONAL ISD/CSD,"BEARD, RONALD LEE",120000,120000,217,1
TX,12, NAVARRO COUNTY,175902, BLOOMING GROVE ISD, TRADITIONAL ISD/CSD,"HARTLEY, RICHARD H",120000,120000,897,1
TX,14, TAYLOR COUNTY,221904, MERKEL ISD, TRADITIONAL ISD/CSD,"O'MALLEY, WILLIAM JOSEPH",120000,120000,1097,1
TX,1, CAMERON COUNTY,31914, SANTA ROSA ISD, TRADITIONAL ISD/CSD,"GONZALEZ, ANGELA",119800,119800,935,1
TX,17, GARZA COUNTY,85902, POST ISD, TRADITIONAL ISD/CSD,"DICKSON, HEATH ALLEN",119646,119646,797,1
TX,2, JIM WELLS COUNTY,125902, BEN BOLT-PALITO BLANCO ISD, TRADITIONAL ISD/CSD,"BARRERA, MIKE ALONZO",119600,119600,521,1
TX,15, TOM GREEN COUNTY,226906, WALL ISD, TRADITIONAL ISD/CSD,"DACY, RUSSELL M",119500,119500,1258,1
TX,16, HUTCHINSON COUNTY,117904, PLEMONS-STINNETT-PHILLIPS CISD, TRADITIONAL ISD/CSD,"WIGGINS, WILLIAM W",119305,119305,673,1
TX,16, ARMSTRONG COUNTY,6902, CLAUDE ISD, TRADITIONAL ISD/CSD,"CARTWRIGHT, BROCK P",119235,119235,316,1
TX,18, REEVES COUNTY,195902, BALMORHEA ISD, TRADITIONAL ISD/CSD,"MASSEY, JOHN W",119208,119208,155,1
TX,17, DAWSON COUNTY,58905, KLONDIKE ISD, TRADITIONAL ISD/CSD,"MCLAREN, STEVEN C",119054,119054,264,1
TX,8, CASS COUNTY,34903, HUGHES SPRINGS ISD, TRADITIONAL ISD/CSD,"DILDINE, SARAH A",119042,119042,1121,1
TX,10, GRAYSON COUNTY,91914, S AND S CISD, TRADITIONAL ISD/CSD,"REED, ROGER S",119033,119033,985,1
TX,12, NAVARRO COUNTY,175911, RICE ISD, TRADITIONAL ISD/CSD,"HARVELL, AMY R",119000,119000,969,1
TX,16, SHERMAN COUNTY,211902, STRATFORD ISD, TRADITIONAL ISD/CSD,"DOMINGUEZ, MIKE H",118976,118976,576,1
TX,20, BANDERA COUNTY,10901, MEDINA ISD, TRADITIONAL ISD/CSD,"NEWSOM, KEVIN W",118965,118965,274,1
TX,11, ERATH COUNTY,72909, LINGLEVILLE ISD, TRADITIONAL ISD/CSD,"HALEY, CURTIS L",118582,118582,278,1
TX,8, FANNIN COUNTY,74907, HONEY GROVE ISD, TRADITIONAL ISD/CSD,"MORRISON, BENJAMIN T",118544,118544,623,1
TX,15, BROWN COUNTY,25909, EARLY ISD, TRADITIONAL ISD/CSD,"WILKINS, DEWAYNE TRUITT",118500,118500,1141,1
TX,2, DUVAL COUNTY,66902, SAN DIEGO ISD, TRADITIONAL ISD/CSD,"PENA, RODRIGO HERNAN",118450,118450,1488,1
TX,13, TRAVIS COUNTY,227803, WAYSIDE SCHOOLS, OPEN ENROLLMENT CHARTER,"ABBOTT, MATTHEW M",118450,118450,1861,1
TX,13, TRAVIS COUNTY,227806, UNIVERSITY OF TEXAS UNIVERSITY CHA, OPEN ENROLLMENT CHARTER,"CHAVEZ, MELISSA MARIE",118125,157500,618,0.75
TX,10, GRAYSON COUNTY,91902, COLLINSVILLE ISD, TRADITIONAL ISD/CSD,"DYKES, MARK ANTHONY",118000,118000,539,1
TX,7, ANDERSON COUNTY,1909, SLOCUM ISD, TRADITIONAL ISD/CSD,"LASITER, CLIFFORD A",117500,117500,366,1
TX,7, HENDERSON COUNTY,107910, LAPOYNOR ISD, TRADITIONAL ISD/CSD,"YOUNG, JAMES R",117500,117500,474,1
